count,kw,categories,subcategories,subsubcategories
1,harnessing the dna damage response to improve plant tolerance to heat stress,"['GENETICS', 'NATURE']",[],[]
1,airfoil,[],[],[]
1,point processes,[],[],[]
1,single stage compression,[],[],[]
1,hvdc and dc technologies,[],[],[]
1,microbent,[],[],[]
1,quantitative fluorescence microscopy,[],[],[]
1,li-electrochemistry,['CHEMISTRY'],[],[]
1,fluid overload,[],[],[]
1,stress regulation,['PUBLIC'],[],[]
1,visual and ethnographic analysis,[],[],[]
1,intelli-ingest,[],[],[]
1,toughness,[],[],[]
1,scandigilit,[],[],[]
1,high-precision gravitational wave physics from a worldline quantum field theory,"['QUANTUM', 'PHYSICS']",[],[]
1,life science,[],[],[]
1,toxicology-testing platform integrating immunocompetent in vitro/ex vivo modules with real-time sensing and machine learning based in silico models for life cycle assessment and ssbd,"['SUSTAINABILITY', 'MODELLING', 'SENSORS', 'DIGITAL TECHNOLOGIES', 'HEALTH']","[('DIGITAL TECHNOLOGIES', 'AI')]","[('AI', 'MACHINE LEARNING')]"
1,bioweg,[],[],[]
1,metabolic interplay petween peroxisome-endoplasmic reticulum contact sites and mitochondria-endoplasmic reticulum contact sites during metabolic dysfunction-associated fatty liver disease,['HEALTH'],[],[]
1,cryptolayer,[],[],[]
1,offshore technologies,[],[],[]
1,spin chains and lattices,[],[],[]
1,phosphorylation,[],[],[]
1,resilient & sustainable city,"['SUSTAINABILITY', 'URBAN', 'RESILIENCE']",[],[]
1,cold organic chemistry,['CHEMISTRY'],[],[]
1,plant science,['NATURE'],[],[]
1,idefix,[],[],[]
1,relativistic spontaneous collapse models,['MODELLING'],[],[]
1,embodied intelligence,[],[],[]
1,and understanding,[],[],[]
1,truly portable mri for extremity and brain imaging anywhere & everywhere,[],[],[]
1,advanced space cloud for european net zero emissions and data sovereignty,"['SUSTAINABILITY', 'SPACE', 'DIGITAL TECHNOLOGIES', 'SOVEREIGNTY', 'INTERNET']","[('DIGITAL TECHNOLOGIES', 'ICT'), ('DIGITAL TECHNOLOGIES', 'COMPUTING'), ('DIGITAL TECHNOLOGIES', 'DATA')]","[('COMPUTING', 'CLOUD COMPUTING')]"
1,hydrogen valley replication,[],[],[]
1,epigenetic modifications,['GENETICS'],[],[]
1,interdisciplinary science,[],[],[]
1,compressed indexes for regular languages with applications to computational pan-genomics,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'COMPUTING')]",[]
1,gabaergic interneurons signaling imbalance; a promising target underlying pfc-dependent cognitive flexibility defects.,['SIGNAL PROCESSING'],[],[]
1,semiconductor recycling,"['SUSTAINABILITY', 'CONDUCTORS']",[],[]
1,wavefunction collapse,[],[],[]
1,explosives,[],[],[]
1,icarus,[],[],[]
1,resistant genes,[],[],[]
1,foundations of cryptography,['SECURITY'],"[('SECURITY', 'CYBERSECURITY')]",[]
1,metal chalcogenides,['METALS'],[],[]
1,sustainable engineering,['SUSTAINABILITY'],[],[]
1,systemic circular solution,['SUSTAINABILITY'],[],[]
1,coralline algae-associated,[],[],[]
1,wearable electronic devices,[],[],[]
1,spheroids,[],[],[]
1,phewas,[],[],[]
1,cybersecurity certification,['SECURITY'],"[('SECURITY', 'CYBERSECURITY')]",[]
1,capcam,[],[],[]
1,photopolymers,[],[],[]
1,spongeboost,[],[],[]
1,focusing on deep sleep-wake brain regions in the context of alzheimer's disease pathogenesis: a multi-modal,['HEALTH'],[],[]
1,islamic family laws,"['RELIGION', 'PUBLIC']",[],[]
1,high mass transfer bioreactors,['TRANSPORTATION'],[],[]
1,hyperspectral image analysis,[],[],[]
1,technology access during regional crisis,[],[],[]
1,massively parallel reporter assay,[],[],[]
1,post-transcriptional control,[],[],[]
1,light stimulation,[],[],[]
1,application deployment,[],[],[]
1,enhancing the implementation security of quantum key distribution,"['QUANTUM', 'SECURITY']",[],[]
1,meta-data,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'DATA')]",[]
1,ashipum,[],[],[]
1,biotechnologies,[],[],[]
1,abdominal tumours,['HEALTH'],[],[]
1,accelerated simulations,['MODELLING'],[],[]
1,nilpotent singular support,[],[],[]
1,cell adhesion,[],[],[]
1,immobilization,[],[],[]
1,paediatric stroke,[],[],[]
1,thermodynamic-inspired computing with oscillatory neural networks,"['DIGITAL TECHNOLOGIES', 'NETWORKS']","[('DIGITAL TECHNOLOGIES', 'AI'), ('DIGITAL TECHNOLOGIES', 'COMPUTING')]","[('AI', 'NEURAL NETWORKS')]"
1,training the next generation of ice researchers,[],[],[]
1,inflatable structure,[],[],[]
1,continental margins,[],[],[]
1,stenting,[],[],[]
1,getting ready for multi-vendor and multi-terminal dc technology,[],[],[]
1,dbtl,[],[],[]
1,live-remote supervision,[],[],[]
1,scaffolds,[],[],[]
1,age models,['MODELLING'],[],[]
1,tr-get hd,[],[],[]
1,porcine brucellosis,[],[],[]
1,design and development of energy-efficient next-generation communication networks,"['NETWORKS', 'ENERGY']",[],[]
1,accelerator mass spectrometry (ams),"['PHYSICS', 'CHEMISTRY']",[],[]
1,cryptographic primitive,[],[],[]
1,artificial layered building blocks for multifunctional materials,['MATERIALS'],[],[]
1,environmental certification,[],[],[]
1,elbow,[],[],[]
1,policy recommendation,['PUBLIC'],[],[]
1,cell competition,[],[],[]
1,ships,[],[],[]
1,hylomorphism,[],[],[]
1,synchronization and beam-finding,[],[],[]
1,novel passivation technique for compound semiconductor devices,['CONDUCTORS'],[],[]
1,haria,[],[],[]
1,debiased statistical learning,[],[],[]
1,east central europe,[],[],[]
1,eco-uhpc,['SUSTAINABILITY'],[],[]
1,torque frame structure,[],[],[]
1,endosolve,[],[],[]
1,multi-omics,[],[],[]
1,connecting pockets of metacity excellence around the baltic sea region,[],[],[]
1,acceleration of the world’s first autotaxin inhibitor for the treatment of pancreatic cancer (pdac),['HEALTH'],[],[]
1,ebv,[],[],[]
1,terpene synthases,[],[],[]
1,dypha: adding the dimension of time to cell culture,['CULTURE'],[],[]
1,ray-tracing simulation,['MODELLING'],[],[]
1,jamming,[],[],[]
1,scrap and energy consumption,"['ENERGY', 'HEALTH']",[],[]
1,flying fuel cell,['FUEL'],[],[]
1,switchable optoelectronic devices,[],[],[]
1,criminal justice system,[],[],[]
1,non-communicable,[],[],[]
1,the doctoral rift science network for the energy transition,"['SUSTAINABILITY', 'ENERGY', 'NETWORKS']",[],[]
1,turbulence,[],[],[]
1,profitability,[],[],[]
1,hydrogen-based intrinsic-flame-instability-controlled clean and efficient combustion,[],[],[]
1,international cooperation in science and technology,[],[],[]
1,long-term repository,[],[],[]
1,persulfate,[],[],[]
1,nature-based coastal defences,['NATURE'],[],[]
1,transitivity,[],[],[]
1,phormic,[],[],[]
1,low temperature plasma,[],[],[]
1,car.t cells,[],[],[]
1,diabetic neuropathy: a study on the effects of insulin resistance on its pathophysiology and a randomized clinical trial to prevent neural loss,['HEALTH'],[],[]
1,large multimodal multilingual pretrained speech dialogue customer assistant,[],[],[]
1,political participation,[],[],[]
1,selenocysteine,[],[],[]
1,grain size evolution,[],[],[]
1,forest recovery,['NATURE'],[],[]
1,prepare-tid,[],[],[]
1,euword,[],[],[]
1,business cases,['BUSINESS'],[],[]
1,online platforms,[],[],[]
1,alkene epoxidation,[],[],[]
1,hysterical pose and iconography,[],[],[]
1,stars,SPACE,[],[]
1,organic and printed electronics,"['ELECTRONICS', 'PHYSICS']",[],[]
1,mapping vast functional landscapes with single-species resolution: a new approach for precision engineering of microbial consortia,[],[],[]
1,excelence center,[],[],[]
1,melodizer,[],[],[]
1,free-space optical communication,['SPACE'],[],[]
1,prognosis,[],[],[]
1,multivalent batteries,['BATTERIES'],[],[]
1,optical amplifier,[],[],[]
1,techno economic analysis,[],[],[]
1,membrane asymmetry,[],[],[]
1,opera spaces,['SPACE'],[],[]
1,contagion,['HEALTH'],[],[]
1,optical front-haul communications links based on reflective semiconductor optical amplifier transmitters for next generation radio-over-fiber 5/6g mobile systems,"['INTERNET', 'SIGNAL PROCESSING', 'CONDUCTORS', 'FIBERS']",[],[]
1,einstein's equations,[],[],[]
1,a right to repair for a post-growth society: controversies,['REPAIRING'],[],[]
1,neoforce,[],[],[]
1,material culture,"['MATERIALS', 'CULTURE']",[],[]
1,from antiquity to community: rethinking classical heritage through citizen humanities,"['PUBLIC', 'ART', 'HUMANITIES', 'SOCIAL', 'HUMAN']",[],[]
1,fuels,FUEL,[],[]
1,untwist: policy recommendations to regain losers of feminism as mainstream voters,['PUBLIC'],[],[]
1,6g-xcel,['INTERNET'],[],[]
1,lissa 3d,[],[],[]
1,high entropy metal chalcogenides as air breathing cathodes in reversible zinc air batteries (hemzab),"['METALS', 'BATTERIES']",[],[]
1,nuclear waste recovery,"['WASTE & POLLUTION', 'NUCLEAR']",[],[]
1,agricultural science,['CULTURE'],[],[]
1,sciever,[],[],[]
1,removing technical barriers to biomethane standardisation phase 2c,[],[],[]
1,ribosome rescue,[],[],[]
1,reverse hölder inequality,"['ETHICS', 'SOCIAL EQUITY']",[],[]
1,conservative discretisations,[],[],[]
1,dritucs,[],[],[]
1,multiswtichable two-dimensional covalent organic framework-based optoelectronics,['ELECTRONICS'],[],[]
1,classical german philosophy,['PHILOSOPHY'],[],[]
1,decarbonised molecules,[],[],[]
1,polar,[],[],[]
1,golingua,[],[],[]
1,vehicle routing problem,['TRANSPORTATION'],[],[]
1,tristan,[],[],[]
1,'it yet remains to see...' - hybrid electrochemical energy storage system of high power and improved cycle life,['ENERGY'],[],[]
1,visual-arts intervention,['ART'],[],[]
1,atomically thin pristine germanane with diverse chemical functionalities for energy storage: sodium/lithium ion batteries,"['ENERGY', 'BATTERIES']",[],[]
1,industrial sidestreams,['INDUSTRY'],[],[]
1,protein design,[],[],[]
1,recycling of high quality crm resources from machining tools for re-use applications,['SUSTAINABILITY'],[],[]
1,boosting europe’s sustainable battery cell industrial manufacturing value chain by developing an optimised machinery with intelligent control processes to minimise costs,"['SUSTAINABILITY', 'INDUSTRY', 'MANUFACTURING', 'BATTERIES']",[],[]
1,elucidating the structural origin of nir-emission from ag-dna,['GENETICS'],[],[]
1,topological phases of matter,[],[],[]
1,odin-mpox,[],[],[]
1,moana,[],[],[]
1,venusvolatmos,[],[],[]
1,bayflex,[],[],[]
1,glocalization,[],[],[]
1,hepatic fibrosis treatment,[],[],[]
1,sensors virtualization,['SENSORS'],[],[]
1,unlocking the supply of rare earth elements in europe through responsible,[],[],[]
1,restoration of pancreatic beta cells,[],[],[]
1,rechargeable batteries,['BATTERIES'],[],[]
1,edrive,[],[],[]
1,rhim,[],[],[]
1,untangling population representations of objects. a closed loop approach to link neural activity to mouse behavior.,[],[],[]
1,family health,['HEALTH'],[],[]
1,habitat restoration,[],[],[]
1,scene,[],[],[]
1,a versatile biosensor of strigolactone responses in plants,"['SENSORS', 'NATURE']",[],[]
1,early-life,[],[],[]
1,membrane-cortex attachment,[],[],[]
1,multiphase gas properties,[],[],[]
1,batss,[],[],[]
1,automated topic det,['AUTOMATION'],[],[]
1,radiant,[],[],[]
1,rrms-lncrna,[],[],[]
1,integrated digital solution for sustainable and reliable management of international renewable energy systems.,"['SUSTAINABILITY', 'ENERGY']",[],[]
1,poetry reading,[],[],[]
1,sex-specific mechanisms,[],[],[]
1,mitigating transport-related air pollution in europe,['WASTE & POLLUTION'],[],[]
1,payment infrastructure,[],[],[]
1,hydrodynamic limits,[],[],[]
1,strengthening linkages between academia and industry,['INDUSTRY'],[],[]
1,catastrophic forgetting,[],[],[]
1,iceablation,[],[],[]
1,eco-friendly trajectories,['SUSTAINABILITY'],[],[]
1,language policy,['PUBLIC'],[],[]
1,blades2build,[],[],[]
1,peptides,[],[],[]
1,mechanism of protein kinases in biomolecular condensates,[],[],[]
1,ai-based prognostic modelling,"['DIGITAL TECHNOLOGIES', 'MODELLING']","[('DIGITAL TECHNOLOGIES', 'AI')]",[]
1,far-infrared to radio search for distant dust-obscured galaxies and structures,"['SIGNAL PROCESSING', 'SPACE']",[],[]
1,bayesian causal inference,[],[],[]
1,systoles-diastoles,[],[],[]
1,player centred approach,[],[],[]
1,fp6 - future,[],[],[]
1,ai libraries,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'AI')]",[]
1,888-1121,[],[],[]
1,reversible cross-linked pex,[],[],[]
1,gamification and serious game in virtual reality,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'XR')]","[('XR', 'VR')]"
1,efficient direct recycling for low-value lfp battery for circular and sustainable waste management,"['SUSTAINABILITY', 'WASTE & POLLUTION', 'BATTERIES']",[],[]
1,content curation,[],[],[]
1,ocean ice,[],[],[]
1,membrane morphology,[],[],[]
1,super-resolution nanoscopy,[],[],[]
1,ai-based network performance optimisation,"['DIGITAL TECHNOLOGIES', 'NETWORKS']","[('DIGITAL TECHNOLOGIES', 'AI')]",[]
1,inteligent control,[],[],[]
1,moebios,[],[],[]
1,gas pipeline network,['NETWORKS'],[],[]
1,low capex and highly efficient green hydrogen production technology,['SUSTAINABILITY'],[],[]
1,adipocytes,[],[],[]
1,redox polymer,[],[],[]
1,co-design and participation,[],[],[]
1,project metalis,"['METALS', 'LABOR']",[],[]
1,cross-domain data interoperability,"['DIGITAL TECHNOLOGIES', 'INTEROPERABILITY']","[('DIGITAL TECHNOLOGIES', 'DATA')]",[]
1,breakthrough water vapor driven turbo-compression system for sustainable,['SUSTAINABILITY'],[],[]
1,inosine,[],[],[]
1,trna editing,['GENETICS'],[],[]
1,biotrails,[],[],[]
1,community ecology,"['ECOLOGY', 'BIOLOGY', 'SOCIAL']",[],[]
1,spin systems with discrete and continuous symmetry: topological  defects,[],[],[]
1,european higher education institutions network for climate and atmospheric sciences,"['EDUCATION', 'NETWORKS', 'CLIMATE']",[],[]
1,sfinks,[],[],[]
1,neo-latin literature,[],[],[]
1,weed,[],[],[]
1,women’s intellectual and artistic labor 1919-1991,['LABOR'],[],[]
1,autonomous aerial inspection of gnss-denied and confined critical infrastructures,[],[],[]
1,lh2 refuelling demonstration,[],[],[]
1,understanding the molecular basis of protein folding disorders and protein quality control in muscle,[],[],[]
1,nutrient transport,['TRANSPORTATION'],[],[]
1,political actors,[],[],[]
1,high temperature heat pumps,[],[],[]
1,alicia,[],[],[]
1,complex fluids,[],[],[]
1,herc accelerating industrial co2 neutrality,"['CO2', 'INDUSTRY']",[],[]
1,lithological control,[],[],[]
1,mooring chain,[],[],[]
1,liquid armor,[],[],[]
1,fire-safe,['SECURITY'],[],[]
1,logistic intelligence,[],[],[]
1,urban space,"['URBAN', 'SPACE']",[],[]
1,cytoskeleton myosin myo18 myo2 stress-fibres sarcomere motors allostery molecular-sociology,['FIBERS'],[],[]
1,innovation nexus,[],[],[]
1,sensory history,['SENSORS'],[],[]
1,cgas–sting,[],[],[]
1,environmental risk assessment,['SECURITY'],[],[]
1,unicals,[],[],[]
1,new value landscapes for plant protein pathways,['NATURE'],[],[]
1,regulations,['PUBLIC'],[],[]
1,rna,GENETICS,[],[]
1,hysobatt,[],[],[]
1,development of photonic multi-sensing systems based on molecular-gates biorecognition and plasmonic sensors,"['SENSORS', 'PHOTONICS']",[],[]
1,ancody,[],[],[]
1,epigraphic habit,[],[],[]
1,temporal and spatial regime shifts,[],[],[]
1,materials recovery,['MATERIALS'],[],[]
1,separatingsexes,[],[],[]
1,theoretical and computational study of polymers - fluorescent proteins mixtures for applications in bio-leds,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'COMPUTING')]",[]
1,appendiceal,[],[],[]
1,bio-inspired solution,[],[],[]
1,unite.widening,[],[],[]
1,chemical weathering,[],[],[]
1,computational hardness assumptions,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'COMPUTING')]",[]
1,quality management,[],[],[]
1,evomorphocell,[],[],[]
1,bim,MODELLING,[],[]
1,pqc transition,[],[],[]
1,personlised risk trajectories,['SECURITY'],[],[]
1,een2eic,[],[],[]
1,control theory,[],[],[]
1,uav-based sensing,['SENSORS'],[],[]
1,disruption tolerant networking,['NETWORKS'],[],[]
1,scientific instrumentation,[],[],[]
1,ngi0 commons fund,[],[],[]
1,cognitive science of religion,['RELIGION'],[],[]
1,imminent disease prediction and prevention at the environment host interface,['HEALTH'],[],[]
1,exmilk,[],[],[]
1,fate ros,[],[],[]
1,city-move,['URBAN'],[],[]
1,metabolic imprinting of th17 cells in disease pathogenesis,['HEALTH'],[],[]
1,two-photon absorption,['PHOTONICS'],[],[]
1,syncc-in,[],[],[]
1,colossus,[],[],[]
1,recirculate,[],[],[]
1,12 european cities,['URBAN'],[],[]
1,vibrations,[],[],[]
1,individuation,[],[],[]
1,selfhood,[],[],[]
1,adaptive therapy,['HEALTH'],[],[]
1,essential nutrients,[],[],[]
1,deep sea research infrastructure,[],[],[]
1,cyclopropane,[],[],[]
1,rethinking global supply chains: measurement,[],[],[]
1,borylene,[],[],[]
1,evolution on the nile: faunal regionalization and continuity in the pleistocene of sudan,[],[],[]
1,non-equilibrium systems,[],[],[]
1,soil mechanics,[],[],[]
1,metmap,[],[],[]
1,rekupfferate,[],[],[]
1,sexualities,[],[],[]
1,soft-sensing,['SENSORS'],[],[]
1,tumor genetics,"['BIOLOGY', 'HEALTH', 'GENETICS']",[],[]
1,higher cognitive functions,[],[],[]
1,in vitro 3d cell models,['MODELLING'],[],[]
1,new medical cybersecurity assessment and design solutions,"['SECURITY', 'HEALTH']","[('SECURITY', 'CYBERSECURITY')]",[]
1,subarachnoid hemorrhage,[],[],[]
1,child and adolescent psychiatry,"['HEALTH', 'CHILDREN']",[],[]
1,anthropometric and disease traits integrated: coevolutionary analysis of life history trade-offs,['HEALTH'],[],[]
1,mbrais,[],[],[]
1,interactive dashboard,[],[],[]
1,puf,[],[],[]
1,climate crisis,['CLIMATE'],[],[]
1,fast tracking the conversion of dual fuel engines in existing offshore vessels to ammonia operation,['FUEL'],[],[]
1,drosophila oogenesis,[],[],[]
1,history of concepts,[],[],[]
1,child language acquisition,['CHILDREN'],[],[]
1,sparc,[],[],[]
1,the intermediate bodies of the roman cities: sociability and agency of the middling groups in roman italy (late republic - 3rd c. ad),"['URBAN', 'PUBLIC']",[],[]
1,ostia,[],[],[]
1,landscapes of mediterranean celts: palaeoecological and geoarchaeological perspectives of iron age transmediterranean contact and interaction (celtmed).,['ECOLOGY'],[],[]
1,1950-1980,[],[],[]
1,money laundering,[],[],[]
1,hydrogen releases inventory,[],[],[]
